user,ordernum,orderstatus,channel,date_ordered,age,gender,ordertotal,state
5.3E+98,50b2b,cancelled,others,11/28/2018,30,Male,73.32,TN
dfb42,50b8a,finished,social,3/22/2019,58,Male,83.19,TN
04cf2,50b91,finished,direct,1/31/2019,49,Female,81.78,TN
1b62d,50f6c,finished,google,4/27/2019,56,Female,81.76,OK
f9b63,50ffe,finished,social,4/16/2019,52,Female,94.47,TN
76ddb,510de,finished,direct,1/8/2019,38,Male,78.54,NM
561cd,511dc,finished,direct,2/9/2019,28,Female,93.06,TN
2022b,512d6,finished,google,2/2/2019,46,Male,78.2,CA
4bf03,51575,finished,social,4/12/2019,47,Male,63.25,CA
d5f1c,515fb,finished,google,4/16/2019,57,Male,93.44,OK
13942,51611,finished,direct,5/3/2019,57,Female,72.6,FL
fbcc0,51666,finished,social,4/19/2019,52,Female,97.82,OK
f2a8c,51754,finished,google,3/26/2019,49,Male,70.76,GA
691c9,517f3,finished,google,3/14/2019,35,Female,70.21,NM
48543,51835,finished,others,2/1/2019,51,Male,67.1,GA
b4dc2,5188d,finished,direct,3/12/2019,34,Male,83.19,TN
c49ff,518a3,finished,google,5/11/2019,37,Female,70.21,NM
2d7a0,5197a,finished,social,4/4/2019,39,Female,85.09,TX
6b070,51a07,cancelled,google,12/16/2018,47,Male,98.9,CA
51783,51b26,finished,social,4/20/2019,31,Male,92.82,NM
c5a1f,51c30,cancelled,google,3/23/2019,28,Female,116.22,NJ
41b28,51c59,finished,others,3/18/2019,28,Male,63.25,CA
784c7,51d9c,finished,direct,1/25/2019,53,Male,121.26,TN
60606,5.1E+84,finished,direct,1/21/2019,40,Female,78.54,NM
58d2e,51e8a,finished,google,1/21/2019,40,Female,67.71,LA
89d96,51f8b,finished,google,5/12/2019,51,Female,54.05,CA
a0dcc,51fcf,finished,direct,2/22/2019,41,Male,97.82,OK
a8912,5209c,cancelled,others,12/17/2018,57,Female,78.2,CA
4acfc,5218a,finished,social,4/22/2019,47,Female,83.82,TX
ca599,52266,finished,social,5/15/2019,23,Male,86.58,LA
9f7fd,522000000,cancelled,google,1/18/2019,54,Male,65.45,NM
d1a25,522ec,finished,google,3/5/2019,28,Female,77.88,FL
bd909,523b3,finished,google,4/8/2019,48,Female,98.9,CA
114a1,523c3,cancelled,direct,3/24/2019,23,Male,77.88,FL
aedb1,52483,finished,social,3/22/2019,26,Female,81.28,TX
58950,5265f,cancelled,social,4/23/2019,29,Female,81.95,NJ
24b42,5271b,finished,google,4/26/2019,23,Female,104.52,TN
552d4,52818,cancelled,google,5/13/2019,43,Male,85.8,TN
0e21a,52b1d,finished,direct,4/26/2019,40,Male,67.71,LA
3d50c,52b93,cancelled,direct,3/14/2019,21,Male,81.74,GA
55694,52bdc,cancelled,direct,3/29/2019,38,Male,84.48,FL
873f7,52c5f,finished,others,2/22/2019,37,Female,95.04,FL
22401,52ca4,finished,direct,2/1/2019,53,Male,101.32,NJ
bf818,52ea9,finished,google,4/17/2019,50,Female,75.9,CA
f74a8,52ec4,finished,social,4/12/2019,31,Male,92.82,NM
66f70,53445,finished,others,3/4/2019,55,Female,72.59,NM
00ec3,53447,cancelled,google,4/10/2019,40,Female,68.62,OK
b7917,5359b,finished,direct,2/25/2019,33,Female,78.08,GA
39bf3,5366f,finished,direct,5/16/2019,54,Male,68.62,OK
a3838,53702,finished,others,3/2/2019,41,Female,86.42,NJ
397f4,537a1,finished,google,4/29/2019,56,Female,66.6,LA
3bf0c,537b1,finished,google,4/14/2019,39,Male,54.05,CA
d51d2,538de,finished,direct,3/17/2019,41,Male,64.38,LA
7317b,5396d,finished,others,2/16/2019,51,Female,71.04,LA
b931a,53bcb,finished,others,4/12/2019,20,Male,93.06,TN
07d82,53bf8,cancelled,direct,4/27/2019,37,Male,121.26,TN
1bcda,53c1b,cancelled,direct,1/22/2019,33,Male,89.76,FL
eddc1,5.3E+90,finished,google,2/27/2019,37,Male,99.06,TX
e60d4,53f88,finished,social,4/20/2019,33,Female,121.26,TN
30f59,53fb6,finished,google,3/21/2019,24,Male,87.36,TN
322c6,540b0,finished,direct,1/18/2019,23,Female,113.52,FL
30876,541b7,finished,direct,3/4/2019,38,Male,81.78,TN
072b5,542af,finished,google,4/21/2019,45,Female,55.93,NM
58ddd,5445f,finished,direct,11/23/2018,28,Male,75.9,CA
430ba,54477,finished,google,3/2/2019,22,Female,86.36,TX
d0506,544c6,finished,direct,3/28/2019,38,Female,73,OK
a70ac,545af,finished,direct,4/29/2019,32,Female,104.52,TN
a6ef6,548f7,cancelled,google,3/4/2019,51,Female,74.5,NJ
b3420,549c7,finished,others,4/16/2019,21,Male,78.08,GA
129d7,54a75,finished,direct,12/22/2018,49,Female,90.89,NJ
7ed69,54ac1,finished,others,2/11/2019,26,Male,84.68,OK
83b4b,54bd1,finished,google,3/2/2019,35,Male,70.15,CA
a3366,54c0c,finished,direct,3/22/2019,47,Female,84.68,OK
205d8,54d05,finished,google,5/10/2019,21,Female,80.52,GA
3577b,54d8e,finished,direct,1/22/2019,56,Male,63.25,CA
08bce,5.4E+47,finished,others,12/24/2018,23,Male,93.06,TN
c7368,5.4E+74,finished,direct,4/2/2019,44,Male,70.5,TN
ee586,54eac,finished,others,2/5/2019,40,Female,97.82,OK
c71ac,54eb6,finished,others,3/17/2019,49,Male,113.88,OK
13fe1,54eca,finished,google,4/28/2019,29,Male,81.28,TX
a6757,54f51,finished,others,3/29/2019,47,Female,61,GA
f54dd,54fba,finished,direct,3/21/2019,43,Male,96.36,OK
d4e27,54fde,finished,others,2/25/2019,25,Female,87.36,TN
96d89,550f6,finished,google,5/11/2019,45,Male,71.98,GA
1b90b,55152,finished,direct,1/22/2019,42,Male,97.82,OK
2d214,552d4,finished,google,4/2/2019,44,Male,78,TN
7bb8d,5531a,finished,direct,4/30/2019,50,Male,80.52,GA
6ad3c,5537f,finished,direct,1/18/2019,54,Male,71.04,LA
6f2f6,55429,finished,social,3/3/2019,39,Male,121.68,TN
1768a,55520,finished,google,4/11/2019,38,Female,71.98,GA
397ee,55553,finished,direct,12/30/2018,33,Female,79.73,NM
b9bcb,55779,finished,direct,2/1/2019,24,Female,70.76,GA
33104,557c1,finished,others,4/7/2019,51,Male,83.82,TX
d759b,55b30,finished,direct,4/29/2019,48,Female,84.68,OK
d1e01,55c72,finished,google,1/23/2019,47,Female,87.84,GA
33a95,56012,finished,direct,1/2/2019,46,Female,62.04,FL
7ffbc,56024,finished,social,3/23/2019,33,Male,97.82,OK
31ed1,5602f,finished,google,4/26/2019,53,Female,84.68,OK
36495,560c6,cancelled,direct,1/17/2019,49,Male,83.44,NJ
18300000,560000,finished,google,4/28/2019,41,Female,87.91,NJ
e2ccb,56132,cancelled,direct,4/3/2019,39,Female,86.14,OK
e6da8,56333,finished,google,3/6/2019,28,Male,104.52,TN
15ead,563ff,finished,direct,4/21/2019,54,Male,62.16,LA
313a8,564f7,finished,others,3/28/2019,37,Female,71.04,LA
88371,5652a,finished,direct,4/17/2019,25,Male,76.56,FL
af631,565b4,finished,google,3/5/2019,37,Female,125.56,OK
c3dc0,56683,finished,social,5/4/2019,56,Female,73.26,LA
d7244,56739,finished,direct,5/13/2019,20,Male,94.47,TN
a5a49,56776,finished,social,4/3/2019,47,Female,78.08,GA
edc6a,5697a,finished,social,5/1/2019,35,Male,73,OK
a6ca0,56add,finished,direct,3/5/2019,50,Female,70.15,CA
8834,56b85,finished,direct,4/2/2019,45,Male,69,CA
b92f4,56d06,finished,direct,3/5/2019,22,Male,78.54,NM
0306a,56fa8,finished,social,4/20/2019,27,Male,55.93,NM
8884f,5700a,cancelled,direct,2/21/2019,28,Female,87.84,GA
e2ccb,5704e,cancelled,direct,4/3/2019,39,Female,86.14,OK
eb099,5711d,cancelled,social,4/23/2019,37,Male,78.2,CA
16b20,57261,finished,direct,1/31/2019,22,Female,121.26,TN
63f71,573b5,cancelled,direct,2/24/2019,23,Male,106.08,TN
0d582,5767d,cancelled,direct,3/9/2019,37,Female,86.14,OK
a419e,57726,finished,google,3/5/2019,52,Female,77.47,TX
2.08E+11,5774d,finished,google,4/28/2019,27,Female,77.88,FL
7c84a,57868,cancelled,google,2/2/2019,40,Male,71.98,GA
2d7e9,579ec,cancelled,others,4/27/2019,40,Male,70.15,CA
e82aa,57b8a,finished,direct,4/30/2019,21,Female,74.37,LA
49df4,57bb9,finished,google,2/6/2019,32,Female,70.15,CA
a13a7,57cfc,finished,google,1/22/2019,54,Female,109.98,TN
1b16e,57d73,finished,social,4/16/2019,57,Male,85.68,NM
87e1f,57e1e,finished,direct,4/17/2019,21,Male,116.22,NJ
15beb,57e1f,cancelled,others,4/1/2019,23,Male,104.92,GA
b449c,57efb,cancelled,direct,11/23/2018,55,Male,64.38,LA
636ec,57fb9,finished,google,1/21/2019,26,Male,71.98,GA
7f875,58006,finished,direct,1/13/2019,49,Male,71.4,NM
bfda7,58053,finished,social,4/15/2019,52,Female,77.05,CA
22862,5805e,finished,social,4/17/2019,35,Male,116.22,NJ
afeb3,58076,finished,direct,4/19/2019,24,Female,80.3,OK
a1b47,58102,cancelled,direct,4/28/2019,26,Male,55.93,NM
b1b1e,5816a,finished,direct,1/20/2019,58,Male,66,FL
bf7ca,5810000,finished,direct,3/29/2019,43,Female,76.56,FL
b2519,581ff,finished,direct,4/4/2019,48,Female,69.85,TX
34313,5820f,finished,google,3/15/2019,26,Male,76.56,FL
d8fcd,58328,finished,direct,4/14/2019,52,Male,73.6,CA
4d543,5840f,finished,google,3/3/2019,21,Male,78.96,TN
89ccc,584a7,finished,direct,2/25/2019,23,Female,87.91,NJ
64d70,584c8,finished,google,1/22/2019,54,Female,66.64,NM
3ac5c,584ee,finished,direct,3/7/2019,33,Male,68.62,OK
5fd67,5857f,finished,direct,2/14/2019,39,Female,89.76,FL
111da,58606,finished,direct,4/17/2019,50,Female,66.64,NM
ac708,58896,finished,google,4/27/2019,37,Male,89.76,FL
c3f66,588f4,finished,direct,2/1/2019,39,Male,71.4,NM
09a2f,5895b,finished,direct,5/14/2019,38,Female,82.8,CA
37cfc,5898a,finished,direct,4/16/2019,45,Female,75.9,CA
12288,58a76,finished,others,1/14/2019,41,Female,68.62,OK
4b1ff,58b7c,finished,direct,3/8/2019,46,Female,76.2,TX
ecd63,58d19,finished,direct,2/1/2019,36,Female,77.55,TN
d53e8,58dfc,finished,social,4/13/2019,46,Male,55.5,LA
8e69d,59004,finished,others,1/18/2019,32,Male,102.96,TN
465d4,5908d,finished,direct,4/30/2019,20,Male,99.84,TN
f9a05,5916e,cancelled,social,12/18/2018,20,Female,116.22,NJ
9c0d1,591ba,finished,others,5/4/2019,22,Female,80.3,OK
70235,59271,finished,direct,2/5/2019,29,Female,79.73,NM
dcdfd,592bd,finished,google,4/28/2019,46,Female,99.83,NJ
ffc7e,59520,finished,google,4/24/2019,54,Female,63.25,CA
7137e,59550,cancelled,google,4/19/2019,29,Male,78.08,GA
6dbfb,59638,cancelled,social,4/23/2019,43,Female,54.05,CA
74429,596be,finished,google,12/29/2018,56,Male,75.48,LA
177f1,59846,finished,direct,5/16/2019,27,Male,59.69,TX
333ee,59865,finished,direct,2/1/2019,41,Male,89.4,NJ
5d57d,59987,finished,others,4/20/2019,53,Male,121.26,TN
f7af9,59a20,finished,social,4/26/2019,53,Female,79.2,FL
60c97,59ab5,finished,google,2/9/2019,22,Male,96.36,OK
b144e,59bce,finished,others,3/18/2019,29,Male,104.92,GA
bb157,59bd1,finished,google,3/14/2019,53,Male,71.4,NM
96075,59be0,cancelled,social,4/4/2019,52,Female,96.36,OK
9edc9,59c28,finished,direct,1/21/2019,44,Female,93.44,OK
b958e,59c63,finished,google,2/4/2019,36,Female,89.06,OK
293ef,59c8e,finished,google,5/13/2019,37,Male,70.21,NM
a79be,59d17,finished,direct,4/29/2019,40,Male,63.5,TX
4595a,59dcd,finished,direct,5/14/2019,28,Male,99.84,TN
fc888,59ded,finished,social,5/13/2019,21,Male,104.52,TN
17511,5.9E+37,finished,social,4/13/2019,26,Male,77.05,CA
e7348,59ef2,finished,direct,3/26/2019,30,Male,80.52,FL
0ade2,59f08,finished,social,4/22/2019,45,Female,76.16,NM
9eab9,59f97,finished,direct,3/23/2019,50,Male,57.5,CA
adcc9,5a105,finished,google,5/7/2019,49,Male,57.5,CA
2def0,5a1d6,finished,google,5/7/2019,45,Male,59.5,NM
90352,5a346,finished,others,1/6/2019,49,Male,76.56,FL
89c24,5a378,finished,social,4/19/2019,29,Female,101.32,NJ
43f93,5a3c3,finished,direct,3/6/2019,23,Female,89.7,CA
12806,5a501,finished,direct,2/8/2019,53,Female,86.14,OK
f5bac,5a547,finished,others,3/29/2019,35,Female,86.58,LA
3184d,5a5e3,finished,google,2/7/2019,49,Female,86.01,TN
8a125,5a682,finished,others,5/9/2019,34,Female,98.34,NJ
a9c0f,5a921,finished,direct,4/29/2019,52,Male,93.06,TN
b8b2f,5a9f8,finished,direct,3/4/2019,51,Male,77.55,TN
241a4,5aa29,finished,direct,2/12/2019,42,Male,69.02,NM
51576,5aa8e,finished,others,1/6/2019,43,Female,65.45,NM
89052,5aaf5,finished,others,12/1/2018,45,Male,73.92,FL
c1463,5ab0a,finished,direct,3/22/2019,22,Female,116.22,NJ
75925,5abf0,cancelled,direct,4/28/2019,29,Female,72.6,FL
982ad,5ac5d,finished,direct,3/17/2019,46,Male,87.6,OK
f9a05,5afaf,finished,social,12/21/2018,20,Female,116.22,NJ
42a96,5b1d2,finished,others,2/9/2019,25,Male,78.96,TN
2d7e9,5b27c,finished,others,4/27/2019,40,Male,70.15,CA
31b2d,5b384,finished,social,4/19/2019,47,Female,101.32,NJ
046fe,5b440,finished,others,3/27/2019,52,Male,66.7,CA
13ca2,5b4b1,finished,google,3/23/2019,53,Female,71.12,TX
bb4b0,5b51a,finished,direct,3/1/2019,23,Male,87.6,OK
4ed5b,5b57b,finished,google,2/9/2019,54,Male,95.36,NJ
a9e8d,5b6cf,finished,social,4/19/2019,28,Female,74.5,NJ
68973,5b70d,finished,others,5/7/2019,51,Male,112.32,TN
edd2e,5b71f,finished,direct,1/3/2019,56,Female,95.36,NJ
f2459,5b7d2,finished,direct,2/2/2019,36,Male,95.16,TN
e1cc0,5b818,finished,direct,4/26/2019,20,Female,90.89,NJ
9460d,5b8a2,finished,google,4/29/2019,34,Female,93.06,TN
3171e,5b9c4,finished,google,4/4/2019,44,Female,73,OK
d0dab,5ba8f,cancelled,direct,2/27/2019,42,Female,95.16,GA
46de4,5bb46,finished,social,5/16/2019,40,Female,104.92,GA
5dc6f,5bd0f,finished,social,5/3/2019,20,Male,69.02,NM
ab8e7,5bf6b,finished,google,1/22/2019,33,Male,66.6,LA
4fb9f,5bfcc,finished,direct,3/17/2019,47,Female,95.46,LA
9530000000,5c085,finished,others,2/25/2019,43,Male,68.32,GA
53ca9,5c185,finished,others,4/27/2019,58,Male,80.52,GA
78403,5c22e,finished,direct,3/26/2019,54,Male,73.66,TX
99a2f,5c34e,finished,others,3/26/2019,35,Male,73.6,CA
3.92E+11,5c3bd,cancelled,social,4/22/2019,48,Male,87.91,NJ
51ca0,5c420,finished,direct,4/20/2019,35,Male,77.88,FL
4e32c,5c56c,finished,direct,2/14/2019,25,Female,102.34,NM
9.6E+51,5c5c8,finished,direct,4/27/2019,54,Female,67.1,GA
91f0b,5c60b,finished,google,5/11/2019,26,Female,81.28,TX
ccdff,5c62e,cancelled,social,1/20/2019,49,Male,92.82,NM
48fec,5c647,cancelled,direct,2/13/2019,53,Male,86.14,OK
5.2E+61,5c67c,cancelled,google,4/21/2019,44,Female,81.76,OK
6f2fb,5c6de,cancelled,others,1/19/2019,49,Female,83.44,NJ
90dba,5c7fd,finished,direct,2/5/2019,28,Male,71.98,GA
61651,5c8e3,finished,google,2/27/2019,53,Female,81.76,OK
2758e,5c9e9,finished,google,4/12/2019,40,Female,71.4,NM
efd87,5cab2,finished,social,4/13/2019,46,Male,76.2,TX
ef31d,5cac3,finished,direct,1/17/2019,42,Male,74.93,TX
2aa15,5cb87,finished,google,4/4/2019,40,Male,87.6,OK
2bddc,5cc17,finished,direct,2/17/2019,32,Female,83.82,TX
68a96,5ccb3,cancelled,social,3/30/2019,53,Female,70.21,NM
a8567,5ccc2,finished,direct,2/28/2019,19,Male,66.27,TN
d05c7,5cce2,finished,social,3/22/2019,52,Male,83.44,NJ
c8f2e,5cd8f,finished,google,3/4/2019,19,Female,95.16,GA
f6c55,5ce44,finished,direct,1/22/2019,53,Male,80.52,FL
5b7f2,5ce7e,finished,direct,4/17/2019,49,Male,92.82,NM
16a2c,5d069,cancelled,social,4/22/2019,50,Male,73.6,CA
a9d1d,5d0ba,finished,social,4/11/2019,24,Male,64.4,CA
9.5E+44,5d126,finished,others,3/20/2019,45,Male,90.89,NJ
1748d,5d14c,finished,direct,4/27/2019,32,Female,61.05,LA
eef39,5d203,finished,others,12/24/2018,53,Female,75.9,CA
b282c,5d21d,finished,direct,4/16/2019,55,Female,85.68,NM
1d733,5d280,finished,social,5/16/2019,54,Male,82.8,CA
2b492,5d2ae,finished,google,3/20/2019,55,Male,74.5,NJ
19568,5d31c,finished,others,1/25/2019,45,Female,76.16,NM
6a4f4,5d399,finished,google,4/7/2019,32,Male,86.14,OK
9ad19,5d48d,cancelled,others,5/7/2019,29,Male,80.52,GA
7d6cd,5d4f9,finished,google,5/7/2019,55,Male,99.28,OK
77b02,5d539,cancelled,direct,2/7/2019,27,Female,95.46,LA
9566f,5d576,cancelled,social,4/15/2019,20,Male,102.96,FL
af42f,5d666,finished,google,4/27/2019,30,Female,61,GA
b8054,5d721,finished,others,4/17/2019,28,Male,71.4,NM
1cd9f,5d7f5,finished,social,5/16/2019,57,Male,84.6,TN
c2eb5,5da91,finished,google,1/22/2019,35,Male,55.5,LA
e333e,5dacc,finished,social,3/5/2019,28,Female,109.98,TN
3d6e7,5db11,finished,social,4/19/2019,41,Male,81.78,TN
95f8c,5dc6f,finished,direct,5/1/2019,25,Female,80.52,GA
0de94,5dd1c,finished,direct,2/10/2019,49,Male,73.6,CA
026d1,5de67,finished,direct,3/3/2019,39,Female,73.2,GA
b0dde,5de6c,cancelled,direct,3/11/2019,23,Male,65.49,LA
32339,5df31,finished,direct,1/18/2019,38,Female,72.6,FL
7a10b,5df8d,finished,direct,1/21/2019,20,Female,70.21,NM
0aeaf,5dfcc,finished,google,4/7/2019,44,Female,57.5,CA
c3dc0,5dff5,finished,others,2/18/2019,56,Female,73.26,LA
c4233,5e15d,finished,social,4/12/2019,24,Female,92.82,NM
824ca,5E+242,finished,others,4/5/2019,38,Female,74.5,NJ
e80b3,5e2b5,finished,direct,3/11/2019,20,Male,89.4,NJ
fa9c5,5e492,finished,social,4/7/2019,31,Male,71.4,NM
25db3,5e4e2,finished,social,4/16/2019,43,Male,91.44,TX
24369,5e609,finished,social,4/12/2019,39,Female,54.05,CA
68463,5e6d6,finished,others,12/29/2018,34,Male,99.28,OK
4f6ff,5e7b7,finished,direct,2/4/2019,48,Male,80.52,GA
5271e,5e7de,finished,social,4/11/2019,25,Male,116.22,NJ
890ad,5e953,finished,direct,1/3/2019,28,Male,68.62,OK
83b4b,5ea9e,finished,google,1/22/2019,35,Male,70.15,CA
01d0d,5eac6,finished,direct,3/25/2019,37,Female,73.6,CA
7699,5ecfc,finished,others,3/26/2019,50,Female,95.04,FL
b9462,5ef72,finished,social,5/11/2019,23,Female,79.73,NM
5210000000,5efe1,finished,direct,12/11/2018,34,Male,73.92,FL
db7fe,5eff2,finished,direct,2/5/2019,42,Male,85.09,TX
da6c9,5f117,finished,social,4/25/2019,44,Female,75.48,LA
86796,5f1db,finished,direct,4/27/2019,52,Male,98.9,CA
44868,5f201,finished,others,3/12/2019,47,Female,66.27,TN
d8b6e,5f234,finished,social,4/19/2019,21,Female,97.82,OK
24442,5f2e9,cancelled,direct,3/10/2019,44,Female,79.73,NM
8516f,5f421,finished,direct,12/22/2018,22,Male,55.93,NM
4b982,5f5b6,finished,google,4/26/2019,54,Male,62.16,LA
9709d,5f6c8,finished,google,3/5/2019,36,Female,74.42,GA
32eb9,5f882,cancelled,google,3/9/2019,35,Female,79.73,NM
be759,5f960,finished,direct,3/19/2019,35,Female,83.19,TN
06c14,5fa50,finished,direct,1/18/2019,42,Male,66.64,NM
0ff90,5fade,finished,social,4/12/2019,40,Female,98.34,NJ
a0723,5fb7c,cancelled,others,2/20/2019,32,Female,95.16,TN
b35b8,5fc39,cancelled,social,12/17/2018,52,Female,66,FL
66f70,5fcc5,finished,google,3/5/2019,55,Female,72.59,NM
5902d,5fe23,finished,others,5/12/2019,40,Male,87.6,OK
678f0,5fefe,finished,social,5/16/2019,51,Male,52.17,LA
472d1,6005a,finished,direct,2/9/2019,46,Female,89.76,FL
b50d8,60078,finished,direct,12/6/2018,27,Female,112.32,TN
7762a,60161,finished,direct,1/14/2019,54,Female,89.76,FL
a7c47,6016d,finished,direct,5/3/2019,26,Male,78,TN
0ed33,60228,cancelled,direct,5/10/2019,30,Male,70.5,TN
cf10e,60238,finished,direct,2/19/2019,48,Female,55.5,LA
883aa,602df,finished,social,3/31/2019,40,Male,104.52,TN
642fb,606bc,finished,google,4/29/2019,27,Male,61,GA
c2be3,607d8,finished,direct,1/31/2019,36,Male,81.76,OK
ee98b,607ea,finished,direct,4/27/2019,47,Male,95.16,GA
87a63,608ea,finished,others,1/18/2019,52,Male,89.4,NJ
34f28,60900,finished,google,1/26/2019,35,Male,102.96,TN
39eee,6092d,finished,social,5/14/2019,36,Male,83.44,NJ
62c90,60d79,cancelled,social,3/31/2019,33,Male,94.47,TN
07bc8,6E+60,finished,direct,4/19/2019,55,Male,84.48,FL
52d87,60ed7,cancelled,others,4/7/2019,33,Female,77.88,FL
144d5,60f4b,finished,direct,3/26/2019,37,Male,98.9,CA
d3011,60fee,cancelled,others,2/10/2019,58,Female,112.32,TN
e6199,61032,finished,google,1/24/2019,35,Male,81.28,TX
13ae2,6103a,finished,direct,4/5/2019,56,Male,80.3,OK
95ae3,6127c,finished,google,5/4/2019,54,Male,89.7,CA
0c4ee,6128d,finished,social,3/7/2019,42,Male,74.37,LA
cb570,612ed,finished,direct,3/17/2019,57,Male,52.17,LA
1ab3c,61357,finished,direct,12/22/2018,34,Female,63.5,TX
ad25f,61378,cancelled,others,3/28/2019,28,Female,72.6,FL
80f5d,61381,finished,social,4/23/2019,37,Male,87.84,GA
505b4,613f8,finished,google,4/17/2019,19,Male,72.6,FL
8dc43,6141f,finished,google,12/22/2018,34,Female,86.14,OK
13b9b,61470,finished,direct,1/15/2019,51,Male,95.36,NJ
cd221,614cf,finished,social,4/13/2019,56,Male,73.32,TN
49686,614f9,cancelled,others,4/12/2019,46,Male,62.04,FL
ced44,614fc,finished,google,4/14/2019,49,Male,86.36,TX
59fd0,6178b,finished,direct,2/3/2019,32,Male,102.96,TN
cedef,617c0,finished,google,4/30/2019,29,Female,113.52,FL
616a0,6182f,finished,google,3/22/2019,34,Female,66.64,NM
b3c26,61880,finished,social,4/19/2019,44,Male,95.16,GA
4620000000,618aa,finished,google,4/28/2019,39,Male,81.78,TN
59d81,61900,finished,others,4/23/2019,44,Female,83.19,TN
5a52d,61b03,finished,direct,4/19/2019,34,Male,75.48,LA
49880,61ba6,finished,direct,3/3/2019,27,Male,75.48,LA
43fe6,61c20,finished,google,4/28/2019,56,Female,73.92,FL
bc536,61c46,finished,social,4/22/2019,24,Female,121.68,TN
475da,61daf,finished,direct,3/22/2019,36,Female,84.6,TN
d4268,61e1e,finished,direct,4/12/2019,42,Male,113.52,FL
9bb12,61f02,cancelled,google,11/30/2018,46,Female,75.9,CA
4468,62009,finished,social,4/19/2019,53,Male,89.4,NJ
4cea7,6222d,finished,others,3/26/2019,29,Female,66,FL
fc475,622a9,finished,social,5/2/2019,56,Male,94.47,TN
4a00c,6231f,finished,social,5/4/2019,41,Female,81.76,OK
12989,6239b,finished,google,4/18/2019,55,Female,57.5,CA
adf31,623ab,finished,direct,4/29/2019,28,Male,66,FL
c4190,625ae,finished,social,4/6/2019,24,Male,57.5,CA
772f7,626d3,finished,google,4/23/2019,36,Male,85.8,TN
f9060,62767,finished,google,1/25/2019,47,Female,85.68,NM
b7ab4,62985,finished,direct,2/1/2019,55,Male,105.12,OK
6abc1,62a93,finished,others,5/10/2019,56,Female,93.06,TN
b10f9,62b0c,finished,others,5/15/2019,19,Female,79.92,LA
7e373,62c98,finished,google,4/5/2019,27,Female,95.36,NJ
33f14,62c99,finished,direct,1/2/2019,20,Female,71.98,GA
65ad5,62d98,finished,social,4/13/2019,28,Male,87.36,TN
0c39c,62e1e,finished,direct,4/7/2019,22,Male,89.06,OK
0754c,62ed2,finished,google,3/20/2019,52,Male,71.04,LA
b28ec,62eec,finished,social,4/10/2019,36,Male,55.93,NM
e2dc1,62f8e,finished,others,5/16/2019,26,Male,81.76,OK
6d852,63002,finished,google,4/3/2019,52,Male,102.96,FL
4E+115,63011,cancelled,social,3/16/2019,58,Male,69.02,NM
543000,63119,cancelled,social,5/4/2019,48,Male,77.47,TX
304de,6316c,finished,others,1/6/2019,26,Female,83.44,NJ
0bd40,63272,finished,direct,3/16/2019,31,Male,69,CA
08b8d,6347f,finished,direct,1/21/2019,28,Female,109.98,TN
ef4ec,635be,finished,direct,4/9/2019,53,Male,99.84,TN
a3ffd,6365a,finished,direct,2/20/2019,42,Female,83.19,TN
bd079,63689,finished,google,4/5/2019,30,Male,83.19,TN
